scanned 417 files, 3303 fragments, 75226 candidate pairs
  GWToolboxdll/Logger.cpp:250-255  <->  GWToolboxdll/Logger.cpp:305-310  (RENAMED, weighted=0.8, line=0.714286)
  GWToolboxdll/IRC.cpp:289-292  <->  GWToolboxdll/IRC.cpp:303-306  (RENAMED, weighted=0.8, line=0.6)
  GWToolboxdll/D3DContainers.cpp:184-188  <->  GWToolboxdll/D3DContainers.cpp:265-269  (EXACT, weighted=0.8, line=1)
  GWToolboxdll/Windows/CompletionWindow.cpp:199-220  <->  GWToolboxdll/Windows/CompletionWindow.cpp:226-247  (RENAMED, weighted=0.8, line=0.727273)
  GWToolboxdll/D3DContainers.cpp:174-179  <->  GWToolboxdll/D3DContainers.cpp:255-260  (EXACT, weighted=0.8, line=1)
  GWToolboxdll/Unused/GWDatBrowser/xentax.cpp:238-248  <->  GWToolboxdll/Unused/GWDatBrowser/xentax.cpp:320-330  (STRUCTURAL, weighted=0.799417, line=0.818182)
  GWToolboxdll/Windows/CompletionWindow.cpp:2655-2674  <->  GWToolboxdll/Windows/CompletionWindow.cpp:2701-2720  (STRUCTURAL, weighted=0.792923, line=0.764706)
  GWToolboxdll/Windows/CompletionWindow.cpp:2701-2720  <->  GWToolboxdll/Windows/CompletionWindow.cpp:2747-2766  (STRUCTURAL, weighted=0.792923, line=0.764706)
  GWToolboxdll/Windows/CompletionWindow.cpp:2701-2720  <->  GWToolboxdll/Windows/CompletionWindow.cpp:2793-2812  (STRUCTURAL, weighted=0.792923, line=0.764706)
  GWToolboxdll/Windows/GWMarketWindow.cpp:793-796  <->  GWToolboxdll/Windows/GWMarketWindow.cpp:833-836  (STRUCTURAL, weighted=0.79018, line=0.6)
  GWToolboxdll/Windows/GWMarketWindow.cpp:664-667  <->  GWToolboxdll/Windows/GWMarketWindow.cpp:785-788  (STRUCTURAL, weighted=0.79018, line=0.6)
  GWToolboxdll/Windows/GWMarketWindow.cpp:664-667  <->  GWToolboxdll/Windows/GWMarketWindow.cpp:793-796  (STRUCTURAL, weighted=0.79018, line=0.6)
  GWToolboxdll/Windows/GWMarketWindow.cpp:785-788  <->  GWToolboxdll/Windows/GWMarketWindow.cpp:801-804  (STRUCTURAL, weighted=0.79018, line=0.6)
  GWToolboxdll/Windows/GWMarketWindow.cpp:785-788  <->  GWToolboxdll/Windows/GWMarketWindow.cpp:833-836  (STRUCTURAL, weighted=0.79018, line=0.6)
  GWToolboxdll/Windows/GWMarketWindow.cpp:809-814  <->  GWToolboxdll/Windows/GWMarketWindow.cpp:833-836  (STRUCTURAL, weighted=0.786558, line=0.6)
  GWToolboxdll/Windows/GWMarketWindow.cpp:664-667  <->  GWToolboxdll/Windows/GWMarketWindow.cpp:809-814  (STRUCTURAL, weighted=0.786558, line=0.6)
  GWToolboxdll/sha1.cpp:73-75  <->  GWToolboxdll/sha1.cpp:97-99  (STRUCTURAL, weighted=0.784821, line=0.5)
  GWToolboxdll/sha1.cpp:73-75  <->  GWToolboxdll/sha1.cpp:81-83  (STRUCTURAL, weighted=0.784821, line=0.5)
  GWToolboxdll/Windows/PartySearchWindow.cpp:576-591  <->  GWToolboxdll/Windows/TradeWindow.cpp:184-210  (STRUCTURAL, weighted=0.784419, line=0.5)
  GWToolboxdll/Windows/CompletionWindow.cpp:3145-3155  <->  GWToolboxdll/Windows/CompletionWindow.cpp:3184-3194  (STRUCTURAL, weighted=0.78244, line=0.8)
  GWToolboxdll/Windows/CompletionWindow.cpp:3145-3155  <->  GWToolboxdll/Windows/CompletionWindow.cpp:3169-3179  (STRUCTURAL, weighted=0.78244, line=0.8)
